"comment","title","text_number","topic","year","month","yyyy","mm"
"저희는 여러개 추천받아서 체험하다가 너무쉽지도 어렵지도않은 밀ㅋㅌ 패드로 하고있는데 만족해용ㅎㅎ연산도있고 학습지도있어서 좋아욯","겨울방학때 수학공부로 학습지 어떨까요?!","5656362","초등 밀크티","2022","01","2022","01"
"저희는 윙ㅋ하는데 한번 알아보세요. 체계적으로 잘되어 있어서 좋아요","겨울방학때 수학공부로 학습지 어떨까요?!","5656362","초등 밀크티","2022","01","2022","01"
"윙@수학하는데 패드보고 배우니깐 집중도 잘하고 도움되더라구요","겨울방학때 수학공부로 학습지 어떨까요?!","5656362","초등 밀크티","2022","01","2022","01"
"수학만 하는거 있던데 AI라서 아이수준에 맞게 문제난이도가 맞춰진다하더라구요~~ 관심있으시면 연락처 알려드릴께요","겨울방학때 수학공부로 학습지 어떨까요?!","5656362","초등 밀크티","2022","01","2022","01"
"저는 빨간펜수학하는데 ai로 인해 아이학습부분에 부족한부분까지 분석을 잘해주더라구요~ 틀린부분은 다시 잡아주고, 영상으로 개념설명도 들어가 있고 해서 엄마가 보기에도 좋았던거같아요~^^ 선생님소개도필요하시면 쳇주세요~^^","겨울방학때 수학공부로 학습지 어떨까요?!","5656362","초등 밀크티","2022","01","2022","01"
"쳇 드려요^^저희아이 둘다 밀크티하고 있어요~","초등 아이 패드수업 추천?","5653340","초등 밀크티","2022","01","2022","01"
"답변 감사합니다.^^ 밀크티는 전과목 다 되는건가요? 월 얼마정도일까요?","초등 아이 패드수업 추천?","5653340","초등 밀크티","2022","01","2022","01"
"7살 되서 해도 늦지않아요","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"저희아이 윙x해요 지면이 더 나아서 선택했네요 매일 일일학습 패드로 공부하고 저랑 같이 지면하는데 집중잘하고 홈스쿨링으로 편하게 해주기좋아요","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"6살에 윙ㅋ로 하고 있어요.패드랑 지면학습지 같이 하니까 좋아요 아이학습수준에 맞춰 단계 조정도 가능해서 좋아요","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"6살7산윙크시작했어요ㅡ 괜찮은거같아요ㅡ 궁금하심챗주세용","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"어릴땐 윙크, 좀 크면 밀크티가 좋다고 하더라고요. 저희 아이 4세 후반부터 윙크했는데 첨 해본거라서 좋아하더라고요. 일년 지났는데 요즘은 흥미가 떨어진거 같아요. 요즘 학습지는 안하고 진도 나가기 바쁨요. 유치원 다니니 학습지까지 할 시간이 없어요ㅠ 이제 밀크티 좀 알아봐야겠어요.","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"집에서 밀*티로 영어 많이 익혔어욯ㅎ 재밌게 배우니까 좋아해요!","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"지금은 밀크*에서 패드학습이랑 스피킹 공부로 연필영*에서 화상영어하고 있는데 초등 전에는 윙*했었어요 초등전이시면 윙*추천이요~","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"한번 시작하면 1년정도 해야되니깐 둘다 체험해보고 신중하게 결정하세요. 저도 체험해보고 윙크 선택했는데 패드 영상학습은 비슷하게 다 좋았는데 종이학습지가 매달오고 구성과 퀄리티가 꽤 괜찮아서 선택했어요.","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"저희아이는 유치하다고안해서 밀ㅋㅌ로 바꿔줬는데 너무잘해요!ㅎㅎ영어도 단어를 막외우는게 아니고 자연스럽게 이미지로 익히는거라 좋더라궤요","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"저희는 윙ㅋ해주고 있는데 동화부터 파닉스 떼기 만족스러워서 잘 해주었어요. 학습 재미있어 하고 영어 유익한거 같아요","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"여러가지 체험해보고 윙ㅋ 해요~ 워킹맘이라 자가학습이 필요했는데 탭조작도 쉽고 학습이 재밌게 진행되서 잘따라해요","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"6세에 한영수 윙ㅋ 해주고있어요~ 영유는 한글 ㅇ따로 배워야러눈걸로 알고있어요 놀이식으로 배우니 괜찮죠","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"저희 아이는 6세에 윙& 했어요.
한글 가르치려고 시작해서 영어 수학 종합으로 하는데 괜찮더라고요","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"둘 중에 선택한다면 윙ㅋ요 6살이면 아직 놀이학습으로 배워야 재미있게 습득할 수 있을거 같아요~~","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"요즘 유아 영어 1위는 도요*예요
1위는 함부로 말 할 수 없는거 아시죠?
그런데 광고에서 쓸 수 있었던건 진짜이기 때문인데
활동형 영어 제대로된 듣고 말하기 위주예요
비교 해보세요
전 저희 아이가 하고 만족 해서 삼*도 관뒀어요
챗 주세요","유아 윙크,밀크티","5504227","초등 밀크티","2022","01","2022","01"
"챗드릴게용!","밀크티.홈런등~~~","5503466","초등 밀크티","2022","01","2022","01"
"체험부터해보세요. 아이가좋아하는게있어요","밀크티.홈런등~~~","5503466","초등 밀크티","2022","01","2022","01"
"체험부터 하는게 정답이겠죠~~^^","밀크티.홈런등~~~","5503466","초등 밀크티","2022","01","2022","01"
"체험해보고 아이의 의견으로 결정했어요","밀크티.홈런등~~~","5503466","초등 밀크티","2022","01","2022","01"
"아이와 상의해서 해봐야겠어용~쳇을 넘 많이 보내주셔서 ~~답볍 감사합니다","밀크티.홈런등~~~","5503466","초등 밀크티","2022","01","2022","01"
"체험을다해봤어요 그리고아이가 좋아하는걸로하니 알아서잘해주고있긴해요 아직까진요ㅋ","밀크티.홈런등~~~","5503466","초등 밀크티","2022","01","2022","01"
"초고학년부턴 엘리하이 많이들 추천하더라구요..
요즘 패드 학습 많으니 몇개 추려서 체험해보세요","밀크티.홈런등~~~","5503466","초등 밀크티","2022","01","2022","01"
"5학년이면 와이즈캠프도 좋아요~~ 전 밀크티랑 와이즈캠프하고있어요 홈런도 잠깐해봤는데 전 두개가 젤 낫더라구요 체험은 무료니 체험해보고 아이가 고르게 해주세요~~ 혹시 무료체험 생각있으시면 추천해드릴수 있어요~~","밀크티.홈런등~~~","5503466","초등 밀크티","2022","01","2022","01"
"저희는 밀ㅋㅌ로해줘요~ 화상으로 일대일 관리도해주고 아이에게 맞게 단계별로 공부하니까 흥미 잃지 않고 잘 따라하는중이에요 ㅎㅎㅎ 지면학습지도 분기별로 보내줘서 방과후 패드수업후 복습으로 하기 좋아요","밀크티.홈런등~~~","5503466","초등 밀크티","2022","01","2022","01"
"저희도 학원 안보내고 집에서 밀크*에서 패드학습이랑 스피킹으로는 연필영*에서 화상영어 시키고 있는데 괜찮아요~몇곳에서 체험해보시고 아이와 상의후 결정하는게 제일좋은듯요 패드가 약정이 있으니 신중하게...","밀크티.홈런등~~~","5503466","초등 밀크티","2022","01","2022","01"
"초등학생은 밀ㅋㅌ추천해요!! 재미있게 아이가 배울수있어시 좋고 자기주도학습에는 패드학습이 진짜 재밌어시 좋더리구용","밀크티.홈런등~~~","5503466","초등 밀크티","2022","01","2022","01"
"7살딸 체험해보구 윙♡했어요 우선 아이가 좋아하는거 선택했구요 패드학습내용도 괜찮구 지면교재가 잘나와서 엄마표학습도가능하더라구","패드학습지 조언부탁드려요(광고사절합니다)","5502718","초등 밀크티","2022","01","2022","01"
"저는 웅진ㅆㅋㅂ 스마트ㅇ 하고있어요 검정교과서관도 따로있어서 교과공부도 잡고 독서 한자나 코딩 한국사 컨텐츠 많아서 좋아요 교재도 나와서 젤 만족요 ㅎㅎ 체험 원하심 챗드릴게요~~","패드학습지 조언부탁드려요(광고사절합니다)","5502718","초등 밀크티","2022","01","2022","01"
"2학년 올라가는 딸은 윙ㅋ하고 있어요.
계약하기전에 무료체험 여러군데 해봤는데 컨텐츠도 다양하지만 지면교재가 매월와서 좋더라구요.","패드학습지 조언부탁드려요(광고사절합니다)","5502718","초등 밀크티","2022","01","2022","01"
"초등아이 밀크ㅌ 하고 있는데 매주 선생님이 전화랑 화상으로 관리도 해주시고 아이도 스스로 잘 하더라구요~
학교과목 외에도 볼거리들 많아요~
지인추천 필요하시면 정보 드릴께요~","패드학습지 조언부탁드려요(광고사절합니다)","5502718","초등 밀크티","2022","01","2022","01"
"초딩 3학년 아들 와이즈캠프 하고 있어요♡ 월 1회 화상수업 40분쯤하고 주 1회 전화투텨링 있어요~ 와이즈캠프 제일 장점은 개뼈노트라고 개념을 스스로 정리해보는 과정인데 잘 자리잡으면 자기걸로 소화하는데 도움이 많이 될거 같아요~ 국영수사과 다 들어가고 아이 성취도 평가에 따라 담당 선생님이 수업 난이도 진도 조절해 주세요~ 3학년 올라갈 때 시작해서 이제 1년쯤 됐는데 다른 학원 안 보내도 잘 따라가는거 같아요^^
겨울방학 시즌이라 지금은 4학년 수업 예습과정이에요~
관심 있으시면 선생님 추천해 드릴 수 있어요^^","패드학습지 조언부탁드려요(광고사절합니다)","5502718","초등 밀크티","2022","01","2022","01"
"저도세개정도 체험했구 기계마다확실히집중분야가다르긴했어요 그리고아이마다또다르니 세개이상체험하시길추천드려요 저희애9살되는데 밀크티하거든요 선생님도맘에들어서 저는만족하구 6살되는아이는 체험3개했지만 안맞다는판단하에 안시켰어요","패드학습지 조언부탁드려요(광고사절합니다)","5502718","초등 밀크티","2022","01","2022","01"
"자기주도학습되고 고학년이면 엘리하이 추천드리고 공부하는 습관부터 잡아야하는 1.2학년이면 윙@추천드려요. 큰아이는 자기주도학습되서 엘리하이 시키는데 수업퀄리티가 달라요. 체험 꼭 해보세요. 저학년은 좀 어려워요. 막내는 윙ㅋ하는데 앉아있는 연습부터 시키려고 시작한건데 곧 잘앉아있고 서서히 습관잡혀서 만족해요.","패드학습지 조언부탁드려요(광고사절합니다)","5502718","초등 밀크티","2022","01","2022","01"
"아이마다 맞는게있어요 저는 여러개 체험하고 윙x해주네요 일일학습하고 주1회 화상수업 꾸준히하니 학습효과 만족해요 아이도 자기주도학습으로 괜찮아요","패드학습지 조언부탁드려요(광고사절합니다)","5502718","초등 밀크티","2022","01","2022","01"
"다 비슷비슷해요

패드수업료 10만원대 초반으로 비슷하고 삼성패드 같고 격주 전화 화상도 비슷해요

엘리하이는 강의 골라들을 수 있는대신 지면문제집은 따로
구입해야 하는걸로 알고

밀크티는
영어가 출판사별로 다 있어서
교과수업 진도 맞춰 할 수 있어요 컨텐츠가 다양한데
이게 장점이자 단점이에요

와이즈캠프는
화상수업이 잘 되어있어요
교과과목으로 30분~40분
정도 수업해요 개뼈노트로
단원요점정리 잘 되어 있어서
좋아요

제 생각에는
일단 체험학습 해보세요
추천인 받아서 해야 해택 좀더
있어요

아이랑 같이 얘기해보고 결정하는게 젤 좋은데
패드수업 처음 하는거면 밀크티로 시작하는것도
좋다고봐요 다양한 컨텐츠 있어서 흥미롭거든요

고학년이라면 와캠으로
자기주도학습 잡아 주시는것도 좋구요

또하나
체험학습 시작할때 개인정보 요구하는데 체험학습 끝나면
삭제해 달라고 요구하셔야해요
회사에서 6개월정도 개인정보 보관하고 주기적으로 전화문자와서 귀찮아요

약정기간 중간에 해지시
받은 사은품 현금으로 다 토해내야하고 패드값은 일시불로 한꺼번에 내야 해지
가능해요 회사측에서 해지
않시키려고해서 어려움있으니 요런건 참고
하시구요","패드학습지 조언부탁드려요(광고사절합니다)","5502718","초등 밀크티","2022","01","2022","01"
"자세한 댓글감사해요.","패드학습지 조언부탁드려요(광고사절합니다)","5502718","초등 밀크티","2022","01","2022","01"
"와이즈캠프요~개뼈노트,화상수업이 맘에 들고 말뼈사전으로 용어 설명도 자세히 들을 수 있어서 이해하는데 도움되고 과목별 특강,시험준비도 잘되고 책읽기 습관도 길러지고 좋아요","패드학습지 조언부탁드려요(광고사절합니다)","5502718","초등 밀크티","2022","01","2022","01"
"혹시 사회는 어떤가요? 한국사도 있나요?","패드학습지 조언부탁드려요(광고사절합니다)","5502718","초등 밀크티","2022","01","2022","01"
"밀크*에서 패드학습이랑 회화로 연필영*에서 화상영어하고 있는데 요즘 홈*, 와이즈캠* 등등 많이 있고 컨텐츠들도 좋아서 몇곳에서 체험해보고 아이와 잘 맞는곳을 선택하는게 좋은것 같아요~","패드학습지 조언부탁드려요(광고사절합니다)","5502718","초등 밀크티","2022","01","2022","01"
"1학년이면 밀크티죠~추천인있으시면 상품권10만원있어요^^ 추천인필요하심챗주세용","혹시요.. 밀크티, 엘리하이 중에 뭐가 나은가요?","5502048","초등 밀크티","2022","01","2022","01"
"저희아이는 밀크티 하고있긴한데 두개다 무료체험해보시고 아이가 결정하게하시는게 젤좋을것같아요^^혹시 밀크티로 결정하게되심 정회원등록시 추천인 있어야 혜택받을수있으니 말씀하세요~같이 혜택받아요^^","혹시요.. 밀크티, 엘리하이 중에 뭐가 나은가요?","5502048","초등 밀크티","2022","01","2022","01"
"저는 밀크티 컨텐츠가 더 맘에들어서 선택해서 하고있어요 ㅎㅎ
추천인하면 둘다 혜택있도라구용!!
혹 밀크티 결정하시면 연락주세요^^","혹시요.. 밀크티, 엘리하이 중에 뭐가 나은가요?","5502048","초등 밀크티","2022","01","2022","01"
"전 밀크티는 좀 유아스러워서 스마트*로 하고있어요.","혹시요.. 밀크티, 엘리하이 중에 뭐가 나은가요?","5502048","초등 밀크티","2022","01","2022","01"
"밀크티는 저학년,엘리하이는 고학년용 같아요","혹시요.. 밀크티, 엘리하이 중에 뭐가 나은가요?","5502048","초등 밀크티","2022","01","2022","01"
"우리 아이는 밀크티 체험은 안했고 엘리하이 예비초등으로 하는데 너무 맘에 들어요
책 자주 읽는데 보유전자책도 많더라고요","혹시요.. 밀크티, 엘리하이 중에 뭐가 나은가요?","5502048","초등 밀크티","2022","01","2022","01"
"두개다 체험신청해보세요 저희애들은 밀크티 재미없다고 엘리하이 선택해서 했었어요","혹시요.. 밀크티, 엘리하이 중에 뭐가 나은가요?","5502048","초등 밀크티","2022","01","2022","01"
"지금 나이때면 밀*티 잘사용할거예요ㅎㅎ복습도 기본기잡아주기도 좋아요!","혹시요.. 밀크티, 엘리하이 중에 뭐가 나은가요?","5502048","초등 밀크티","2022","01","2022","01"
"초등생이면 밀ㅋㅌ추천해요!!! 밀ㅋㅌ가 유치하지않아서 좋더라구요","혹시요.. 밀크티, 엘리하이 중에 뭐가 나은가요?","5502048","초등 밀크티","2022","01","2022","01"
"저는 방문하면 주1회라 나머지 엄마복습이거든요 그래서 패드로 윙*학습해주고있어요 패드는 스스로 보고 지면이 오기때문에 시간날때 홈스쿨해주면서 한글도 뗐거든요 체험한번 해보세요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"체험했다가... 안하게되면 좀그럴까봐요ㅋ
패드값도비싸지않나요? 종류가넘 많아요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"비니16체험해보고 반납해도 여긴 더 요구하거나 붙잡지 않는다고 하더라고요. 그리고 기기반납식이라서 패드값도 포함안되서 괜찮아요^^","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"방문학습지는 선생님이 제일 중요해요.
동네마다 담당선생님이 정해져있어서 가능하면 체험해보시고 결정하세요.
저도 이것저것 해보고 윙크학습지하는데 미디어수업이지만 지면교재가 있어서 영상보면서 같이 해주니까 도움 많이 받았어요.","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"어쨋든 엄마가같이해쥬야하는데...게으른애미는우네요ㅠㅠㅋㅋ윙*많이하시나봐요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"저희아이도7살이에요ㅋ ㆍ 윙♡시작햇어요 아직 한글은모르디만 관심이생기고 재미있게학습중이에요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"윙*많이 하시나봐요 다들...검색좀 해봐야겠어요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"비니16윗분광고에요~","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"공부습관 들이기 하실거면 ㅇㅋ도 꽤 괜찮아요 지면같이하는거고 매일 공부하는거라 일주일 한번오는 선생님보다 학습효과는 좋은거같아요 화상지도도 가능해요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"네네..답변감사해요~ 검색해볼께용","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"밀크티 추천 드려요 오래된 학습지라 믿음도 가고 관리도 잘 해주시네요 저희 아이 이번에 초등학교 입학하는데 밀크티로 준비 잘하고 있네요 체험해 보시고 결정하세요~^^","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"아아~ 종류가진짜 많은가봐요 함 알아봐야겠네요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"비니167세니까 예비초등으로 교육 준비하셔야 해요 놀이보다는 윙크하다 동생 물려주고 밀크티로 바꿨네요^^","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"약정있는 패드보다 약적없는 지면학습지 먼저 알아보세요. 재능 구몬 중에 전 재능이 교재가 더 재밌었네요. 샘이 제일 중요하긴해요.
패드하실꺼면 여러군데 체험해보세요. 초2때 3개 다 신청해봤는데 잠깐 흥미보이고 3일도 안되서 안하도라고요.","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"선생님.누굴만나느냐가 젤중요한거같긴해요..가끔 글보면 시간잘안지키고...여러가지 상황들이있던지라~ 여기저기 상담좀해봐야겠어요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"저 패드로 공부시켰다가 저희 아이랑 안맞고 한글도 안늘고 동생이 있어서 엄마가 옆에서 함께 할 수 없어서 그냥 주4일 가는 공부방 보냈어요~~학습지 보다 한글도 더 금방 익히고 훨씬 효과 봤어요~~","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"둘째때문에 봐줄만하면 애가울거나..뭐수습해야대고.... 매일봐주기가 힘들더라구요ㅠㅠ공부방은 생각못해봤는데...주변에있나좀..봐야겠어요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"저도 그냥 눈높*러닝센터 보내요~~ 너무 어릴때부터 패드하면 책안보고 숙제도 밀리고 알아서 다해주는게 좋아요~!!","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"네..검색해볼께요ㅋㅋ 종류가넘 많아요ㅠ","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"22222저두요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"전 아소비ㅎㅎ","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"아..들어본거같아요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"동생이 애기가 아니라면 패드는 비추요..
첫째가 패드볼만하면 방해할거예요.
방문선생님 직접 방문하셔서 상담받으세요.
한글 쪽 학습지는 웅*씽크*빅추천해요~","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"8갤이라서 핸드폰.리모컨만보면 요새돌진해요ㅋㅋ 웅*여기도있었네요...ㅋㅋ","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"비니16올해 7살이면 공부방이나 센터는 비추요.
짧은 시간 관리 받으시더라도 1대1수업이 효과더 좋아요.
참고로 전 학습지센터 교사입니다~~^^","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"애셋맘ㅡ3광고는 아니고요.
센터 교사임에도 불구하고 가정학습을 추천드리는건..
님께서 직접 아이의 학습수준이나 상황을 봐야 생활속에서 피드백이 가능할거고 그래야 한글도 더 빨리 깨우칠수있을거예요.
그렇다고 공부방수업이 안좋다는건 아니지만.아무래도 아이들을 공부방에 보내고나면 첨에는 뭘배웠을지 궁금해하고 관심가지시다가 시간이 지나면서 그냥 다녀왔구나~~하는경우가 많더라구요.
엄마의 관심이 아직필요할 시기라 함께하는 공부를 추천드려요.
혼자 어떤걸 해야하나 찾으면서 시키시는것보단 학습지의 도움을 받으면 훨씬 수월하게 시킬수있을거예요~~^^","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"애셋맘ㅡ322222 저는 학습지시키는 맘인데 윗분말에 절대공감합니다 저는 학습지 너무 만족해서요 다만부모님이 같이 체크해주셔야 더효과있어요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"학습지 선생님은 아니지만 방문강사로 일하고있는데요~~ 집에 개인교습으로 부르시는건 엄마의 역량이 좀 필요로 해요:) 물론 선생님 잘 만나는것도 중요하지만 선생님이 방문하지 않을시, 엄마가 옆에서 계속 공부하는걸 체크해줘야 하거든요~! 매일방문이면 모르겠지만 보통은 주 1~2회정도 하니까요^^; 만약 매일 봐주시는게 힘드시면 매일 공부할수있는 공부방 같은곳으로 보내보시는건 어떠세요? 실제로 저는 수업갔는데 숙제 안되있는 아이들 보면 어머님께 솔직하게 말씀드려서 매일 꾸준히 학습시키기 힘드시면 학원가는게 낫다고 말씀드리곤 해요~~ 숙제가 안되면 계속 반복학습이 되고, 반복만 하면 지겨워하고 무의미하니 진도를 나가긴 해야하는데 학습이 안된상태에서 진도를 나가면 아이들은 학습에대한 어려움을 느끼기 시작하기 때문에 흥미를 잃고 결국 손을 놔버리게 되거든요~ 어차피 똑같이 돈 내는거라면 이왕이면 상황에 맞춰 공부하는게 더 효율적이라고 생각해요!","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"저는 윙x로 봐줬어요 매일 일일학습있어 습관잡아주기좋고 화상으로 선생님수업도 하는데 아이수준에 맞춰 수업진행해주셔서 만족해요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"올해 7살
작년 6월달부터 공부방보내고잇는데 보낸보람을 느끼고있어요.배운거는 외워서 곧잘 읽더라구요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"엄마표로 문제집 여러개 해봤는데 아이도 지루해하고 저도 지치구요. 무료 체험 여러개 해보고 윙ㅋ해요. 단계별 학습이고 놀이식이라 재밌게 배워서 좋네요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"요즘 학습지 종류 진짜 많아요 ~~ 무료체험 거의 되는 것 같더라고요 패드학습은 더더욱 가격대가 있다보니 체험해보고 윙ㅋ로 선택해서 시켜줬어요 ~ 교과연계라서 학교 들어가기 전에 준비하는데 도움되더라고요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"너무 걱정마세요.
유치원이나, 어린이집에서 가르치기 때문에 스스로 터득할거예요.
방문선생님은 일주일에 한번 10분내외기때문에...효과가 그렇게 크다고 생각은 안해요.
엄마가 해주어야 할 게 더 많아요.
단어장 뒤짚어놓고 글씨 찾는 게임 같은거 해주면 아이가 쉽게 습득하긴 하는데...
그게 안되면 미디어죠. ㅠㅠ","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"전 아이스크림 홈ㄹ한표요! 교과과정 연계되어있고 전과목 다 볼수있어서 활용하기 좋아요~ 아이도 흥미있게 잘하구요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"저희는 엄마표하다가 패드학습시켜주고있어용! ㅎㅎ","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"밀ㅋㅌ로하고있어요!지면도 있어서 좋더라구요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"둘째가있어서 힘들면 아소비같은 공부방이 더나을거같아요 매일매일 가니 학스효과도 빨리나타나는. 편이구 7살이면 언능 한글도 떼야하구요 진도 팍팍 나가야겠네요 ㅎㅎ 선생님이 열정적이고경험많은곳이로 추천합니당. 저희아이는 구몬을 5살말부터 했는데 올해7살,지금 한글 떼가고있어요 그만큼 오래걸린다는 말입니당ㅎㅎ","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"윙@ 해주고 있는데 저는 1년 약정으로 104000원 3과목 해주고 있어요.
체험하고 반납 쿨하게 반납이고 딱히 할거냐 안 할거냐 이거 좋다 해라 이렇게 까진 안하니 좋은거 같아요.
예전에도 체험했다가 고민했다가 아이 7살에 다시 체험했거든요
지금은 꾸준히 하고 있고 초등입학했어요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"패드학습지도 괜찮으시면 저는 밀ㅋㅌ로 해요~ 관리선생님도 계셔서 아이 수준에 맞게 학습설계랑 상담도 잘해주셔요 ㅎㅎ
단계별 학습이랑 아이가 어려워하는 모습이 없어서 만족하는중이에요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"일단 패드로하는것은 비추입니다 터치식 영상수업보다는 지면으로 학습하는걸추천드려요 눈ㅇㅇ이가 제일 많이하는것같더라고요 담당샘이랑 다 상담해보시고 결정하세요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"저는 1년정도 윙* 해줬다가 학습효과는 미미하고 애들이 영상보기에 빠져서 😛 1년하고 바로 끊고 웅진 씽크* 하고 있어요 이건 쌤이 숙제를 내주시니 저같이 게으름 엄마도 애들 붙들고 숙제를 하게되서 윙*보다 학습효과는 보고 있는듯요 뭐든 엄마가 끼고 해주지 않으면 돈 버리는거같아요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"올해 7살이구 6살 중후반부터 구몬 국어 , 연산 하고 있어요 :) 패드 학습지가 싫어서 지면으로 하는 중이에요 이미 한글도 뗏고 덧셈도 제법 잘해요 ㅎㅎ 아이도 좋아하고 만족해요 두과목 하는데 30분정도 수업하는거 같아요 매일매일 해야하는 숙제가 있어서 그때라도 잠시 앉아서 공부하니까 습관도 잡혀서 지금은 그냥 저녁먹고 씻으면 당연히 구몬해야하는지 알더라구요 안봐줘도 혼자서 잘 해놔요 ~!","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"올해7살 구몬 한글 수학 영어 한자 과학해요. 패드는 싫어서 안하고 선생님을 전 잘만나서 아이가 너무즐겁게 수업하고있어요. 제가문제집사서 독서논술이나 사고력수학도 한번씩해주구요.6살때 구몬으로 한글 읽는건 다떼었고 지금은 수학 덧셈배워요","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"학습지는 진짜 선생님마다 천차만별이라 좋은선생님 만나기 힘들더라구요ㅠㅠ그래서 알아보다가 추천으로 밀ㅋㅌ패드로해주고있는데 선생님이 화상으로 관리도해주고 자기주도학습시작하기 진짜좋더라구용","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"재능 추천합니다~
재능이 광고를 잘 안해서 인지도가 없나봐요
피자도 넘 좋고 전 만족하는데..안타깝네요

관심있으시면 연결해드릴수 있어요^^","7살된아이 학습지 어떤거하세요","5495160","초등 밀크티","2022","01","2022","01"
"저희 아이도 이제 초2 되는데 전 그냥 시중 문제집으로 공부하고있어요 ㅎㅎ
초4수학까진 그렇게 어렵지는 않은것같아요","초딩2학년 수학 공부.","5494789","초등 밀크티","2022","01","2022","01"
